No,P,PET,tas,dtr,huss,sfcWind,psurf,rlds,rsds
49,1.6332358799326607,1.3905174497283637,282.9089194157502,7.19785142088264,0.0063550042302566246,3.911667170571256,101322.85977906166,321.26054274258667,112.374507086895
56,1.9385771936097373,1.396407407422284,283.1730277094065,8.220511404051232,0.006549736312251149,3.6381310275771495,100541.38902663697,320.4332672258573,117.25033165620215
58,1.893995080365789,1.420399695576288,283.10524066406794,8.253918986570142,0.006548958531328601,4.45579858325862,100310.44561469209,318.7651862703606,115.20261609499279
63,2.2569075110766517,1.433273549892051,283.50546933082745,8.220511404051232,0.006683966796389624,3.5313667220054756,101053.1732618683,321.19773485034113,122.12988419546151
67,1.731931874228484,1.4107267198924933,282.6119642266462,7.343361653543089,0.006247479719300199,4.5958335705879625,100999.24625184463,320.03121300663605,111.48848628247252
75,1.8089980964868906,1.4647129250199058,283.04811387303357,7.636595673455845,0.0064997974455195135,4.674115066988259,100513.88058318253,321.99620052809877,116.90871849900226
79,1.7665135261425264,1.4091016612417449,282.6063978569771,6.690779161255743,0.006344145863705973,5.003186336278714,100914.85167785047,319.06761074899066,114.39073322386189
82,1.9282054840075402,1.433411570511859,282.5955308260244,7.986667602561604,0.006325021369181865,4.597716115154299,99825.81952577845,319.6304890078426,114.20022822669266
84,2.1746391923747432,1.422227251151412,283.82362303447957,6.729059364267483,0.0069337253354958455,4.148312462578774,101081.14643134254,323.78771855677763,122.71149954974709
85,1.6459046809988442,1.428342081709044,282.83522438628245,7.19785142088264,0.0063338345167664395,4.689595481300756,101333.74597011461,320.85868129890014,112.06785703946818
89,2.042540254880693,1.3729324466428512,282.221040118799,7.343361653543089,0.006162309608492273,3.9339077377109377,100319.1659936888,317.9024017546058,115.02484122298019
90,1.8182235816750207,1.4777375411369267,283.2492747482481,7.636595673455845,0.00655450246922827,4.665496538252819,100914.58300542946,322.90433999628755,116.96799824351477
94,2.0181818167829,1.3815755833705574,282.8601780319272,6.864875402826117,0.006452803706023481,4.042274963602626,100208.91193234026,321.74850150540635,114.40281998860735
95,2.4116849951559156,1.4248119757400177,283.13679643463735,5.778736838939162,0.0067143248599053325,5.81971311954615,100241.74844169103,318.1789381702167,118.17180955216018
96,1.7025662429801671,1.4579510643421851,282.77437785094435,7.887920561650193,0.006343586553714789,4.737265569476078,100657.01147640264,319.69652943941713,114.46808059086268
99,1.7685600251718163,1.384683126647063,282.92135197549766,7.456531632785745,0.006450165175237831,3.9696299387423553,100506.0213798784,321.9800214840596,114.0165584121769
107,2.174597428153114,1.3807529696902625,282.7374794361687,7.947018428650982,0.00644506613772797,4.473879458815259,99604.37418418487,318.87711823936144,113.23803954953827
111,1.7446053169099311,1.4446299267574538,283.22234443640076,7.663905529412038,0.006505198952104506,4.207078906384379,101269.49660406516,320.36912676922356,115.85873517583182
116,2.014362614968827,1.4240343814089589,283.21965007564154,7.947018428650982,0.006603265857784584,3.671803327623091,100463.05746600771,320.69736823147247,121.27470538776743
117,2.014362614968827,1.4240343814089589,283.21965007564154,7.947018428650982,0.006603265857784584,3.671803327623091,100463.05746600771,320.69736823147247,121.27470538776743
118,2.0409856604330665,1.396380819978528,283.10673381734654,7.6737342888579505,0.006546517867376676,3.802554318145621,100362.30187001718,321.1669280082602,116.75595718286233
128,2.077084780550442,1.3719057605983822,283.14894689451944,8.204714845296765,0.006559542642735162,3.5469034938795305,100427.24666021626,319.50357790338296,116.6942233663279
131,1.6758828712798033,1.4065896834638514,283.4331976787786,8.253918986570142,0.006651181761316071,3.798752779121537,100977.2621201912,320.20537603972343,117.15748674205298
132,2.4898928017050364,1.2952596221498898,283.0261566819806,8.253918986570142,0.00660182281796835,3.6271174746100057,100083.02118019396,317.98692622813127,112.37572300535987
134,1.6117174808979664,1.4146677994132397,283.0224946572927,6.992700368267669,0.006424796308849599,4.106338552291382,101253.08907438861,320.6881725648522,114.03706070121585
136,1.718641234603609,1.4014282558206426,282.9642698876978,7.991563421857163,0.0064383080086268495,3.871555756071883,100328.6100696088,318.76255297508004,114.72017737704765
137,1.891795442122478,1.3339398869247658,283.31543262425174,8.253918986570142,0.006613428937969278,3.7020651919260756,100729.34542373197,319.7178810070073,111.31873321098426
139,1.7046173823908062,1.485919061777393,283.0498861436725,7.251334176444383,0.006482855900491902,5.087388086309341,100921.74670147107,318.9897104714836,116.9533543394125
143,1.9537055053089074,1.4354712891068027,283.31697976565044,8.253918986570142,0.006614806927569724,3.6958084522745835,100730.08203842407,319.7219877117268,120.8021917750708
146,2.377275045517872,1.469607151346841,282.526855308367,7.947018428650982,0.0063908547072903605,5.145944960731357,99111.9936384519,317.3241098166968,120.1254007380853
151,2.2331662710782556,1.4480841881118125,282.95108356953926,8.220511404051232,0.006506062921564806,4.35742262991647,100011.87948563737,319.1176033658174,120.06962327653257
153,2.313838228661312,1.428368229472088,282.7082876810989,7.6737342888579505,0.006428007041732795,3.8296987097285253,99620.83849027797,319.5177207898278,120.97580783850759
157,1.7892570403019876,1.4163025474505022,283.1354137607314,8.253918986570142,0.006560487086059677,4.480187995742262,100371.18136707041,318.8691916320943,114.5608970293749
164,2.1583832189077734,1.4014911894907112,282.9778411875261,6.868870948350272,0.00642553222990394,4.66702399966495,101068.20308413383,322.6097276806349,110.67031079175366
170,2.2275650833733107,1.4383053653059696,281.99274400993085,7.986667602561604,0.006197717724715763,5.337268528525686,98309.4239494176,316.39966116385915,115.75764883319411
173,2.410886814743037,1.4074016950520127,282.8672162114251,6.38185531147153,0.0066604369994060055,5.616414962323078,99610.11537421691,317.59360948582304,118.35163328655622
176,1.8942039062532445,1.3876986968928746,283.1246039584204,6.868870948350272,0.006482261398839853,3.943788069768435,101197.4350885888,323.2037154972389,113.16600465009978
177,1.910167522980473,1.3736149787645617,282.9243589261683,7.6737342888579505,0.006464766084398348,3.763922006346002,100098.32044475382,320.2646116803564,114.11405872425634
183,2.283706900256206,1.4118236230292032,282.9746857362291,6.8524200729175355,0.006409960498315467,4.631767736038331,101012.06001155506,322.6507883038656,111.09712959443594
198,1.7210497001105072,1.4123987256048127,283.23159462295234,7.708993464016892,0.006540827577326095,3.7063146681029284,100750.09403531486,321.2239135008585,116.61814099461692
199,2.4396584525587155,1.4113578820233053,282.20718916794283,7.555826268095967,0.006195341410923941,3.8542026801150864,99361.98417374356,318.3880253079029,118.45091531166182
201,1.912979718888044,1.4035046075186022,283.1594870592603,7.6737342888579505,0.00655265919975869,3.782503300344795,100491.2053757947,321.3671559227806,116.91000800533668
208,1.8985660572577099,1.4054653787668494,283.1529889266323,7.3117731769409255,0.006590673949380481,4.561122501411666,100272.444485591,318.80493001624205,113.88944621172676
212,1.9601652030391403,1.3817044629126813,282.375802151376,7.164095790027379,0.006246793853751914,4.111521161289154,100454.79821402385,318.2670795340851,115.60726909615293
215,2.475715809991955,1.4434851992655349,283.24023499141487,5.977641656759015,0.006689418505225302,4.261705711740684,100466.86607916842,318.74528577521,124.00077567566942
216,1.5254907409196978,1.4514045629943761,283.32044493201545,7.94099030807462,0.006520799639491392,4.023417982383173,101298.37826933965,320.7252480370319,116.31859413490186
218,1.6304654506949474,1.4598843129671135,282.90155210079354,6.992700368267669,0.006379771996784072,4.793696509759154,101020.44845640167,320.4284464230359,114.10241462053924
227,2.317058794720501,1.3989686787352151,283.09594981252025,5.977641656759015,0.006619295233319412,4.946432316288459,100144.5513907838,318.09946154624345,115.5203302167386
229,2.0934474908237015,1.4166491153923149,283.3656575172862,6.38185531147153,0.006754802813596919,4.853550162020047,100604.44683159312,319.8600351918883,117.26931463877675
230,2.302259964584108,1.350420139978709,282.6096720785187,7.947018428650982,0.0064130974680774045,3.711029958605968,99324.95069446377,318.1957177381781,115.76689808824077
232,2.005536217572866,1.42941892038479,283.72197672977865,5.977641656759015,0.00680330719390691,4.161818725845282,101398.72486593344,320.9558199419927,119.73562002399181
233,1.847844446667896,1.4193580327784863,283.6344410237134,6.38185531147153,0.006812317041050629,4.0869238496060145,101151.43362587588,321.09253367998514,119.52544141605179
234,2.45670332497253,1.4283956774847177,282.28688671307253,7.555826268095967,0.006219717514232679,3.856660340602348,99509.6872508701,318.7985634224326,119.14764376293563
236,1.947320059065817,1.3749827428712877,282.9002740438071,8.253918986570142,0.006508247032915681,4.513488705097685,99882.52108571163,317.66337679938744,112.05828358828717
238,1.7271520716268784,1.4600779272271238,282.76157472782955,8.117657443036801,0.006341424553863288,4.6819826617532145,100448.02823708756,319.5785011067799,114.57276552111468
246,1.640192118863538,1.3854499732802348,282.93208296394266,7.1096431484662865,0.006365516863088774,3.9193816471028815,101279.69337751172,321.29400553297137,111.58687029558217
248,1.8346605388471025,1.382858686919657,282.56970368555386,6.532711497684348,0.0063060736537426335,4.14082188006868,100689.32254331988,319.1179563186227,114.52259513585318
253,1.7198060220650677,1.3748894720349145,283.42532677804076,8.253918986570142,0.00663436319675623,3.718339999817857,100970.7894057729,320.30342123300386,114.02788500120654
255,2.122817763877816,1.3879556792450574,283.6828182806627,6.021393111541139,0.006772377773836372,3.4062490360785516,101332.85343477655,320.95961178755385,120.05366509445915
263,1.8246554353558564,1.4352519374596315,283.0112650355005,7.768495065580769,0.006463666910761521,4.490149185059167,100315.40954424799,319.13295716506565,113.94877224745927
264,2.1433894835361387,1.4165796655968208,282.52305987934477,8.0203350607592,0.006347377702236762,4.412916462306371,99274.83776370133,317.3934111940229,116.12802601037171
271,1.9604946852861085,1.3970911434866882,282.3953209313658,7.308882086607266,0.006246392871553204,4.844445408310363,100598.72142094761,318.38366869089054,113.0524451891039
275,1.9074249369958334,1.4686797273262864,282.84960769734096,7.768495065580769,0.006411871956578031,4.483017290098845,100033.65669256116,318.71063329760085,117.6425857508933
278,2.082166224601008,1.3604345804272964,283.5089877432828,5.778736838939162,0.0068042349733862355,4.267807887638869,100978.81343032159,319.89206011601465,116.64094466225811
284,2.3085201158745323,1.4105877276007763,283.5274972161121,6.12747691606107,0.006701722848104321,3.478918062936053,101014.13244582116,320.9103420553158,121.15025765355702
287,1.7180101151459282,1.40201791191546,283.6474736577103,6.38185531147153,0.006815912640962457,4.114456083237273,101177.6496811917,321.16120071140193,117.6371165751311
295,1.9584806697813881,1.3815797447148657,282.50046808900646,7.6737342888579505,0.006359770244614599,4.4680073420413935,99130.86684556128,317.82818332266,113.09298330033876
297,1.6823564877714938,1.454331900978121,283.0222554953826,7.887920561650193,0.0064115383877581325,4.763203149925751,101250.23654782125,320.9023661826535,112.81361552014016
299,1.7875864304190836,1.4708176917673526,283.0097813299921,7.1741658620956885,0.006545091478212446,5.435821548499698,101165.45548795765,319.0311233904126,119.0334899857998
302,2.391094713686623,1.4314619396152894,283.1338628822683,5.977641656759015,0.006649666694389531,4.23388537612047,100242.32485962225,318.23669667734003,123.08681860009744
303,1.7324423387574825,1.4615754757782038,282.97832309109475,6.361357838192028,0.006441076599234303,5.005428942527264,101214.18806464337,320.13247128173,115.20399506339042
310,1.7820502117429196,1.3842100399744866,282.90494676458303,7.456531632785745,0.006444833725012761,3.968481372290779,100479.14032456263,321.90871777994334,114.02882461856699
311,1.9227899193165037,1.433311236954899,283.08688730242704,7.3117731769409255,0.006623117601689174,4.595593075874518,100109.80885270778,318.4000112840503,119.49212910821848
312,1.7130354066727511,1.4025096256319638,282.83973161446005,8.117657443036801,0.006359933336261543,3.9857399113802967,100836.1208165112,320.10395642303587,113.57495766455521
313,1.8843751451043727,1.4239815050030538,283.22301518075085,7.636595673455845,0.006544248716664347,3.929105842584807,100927.98315791915,322.95638579098807,116.65458705974756
315,2.351816788276317,1.3336832931879443,283.49578670889605,5.778736838939162,0.006768339109995824,3.5270369784719016,100942.9304272124,319.96345172165763,116.4368379241728
318,1.9889136395556855,1.4135986384638488,282.968255672653,8.220511404051232,0.006496092024868903,3.6759791314487913,100138.58071353659,319.7574324019676,119.81162900821384
324,2.191303537604668,1.391899850909889,282.41529006868075,7.6737342888579505,0.006321356565056382,4.572927526952527,99154.66304793725,318.2768511021393,113.36917102232121
328,1.5953918952284913,1.4402123238492004,282.92840971506797,7.6884588732284564,0.006365643589498353,4.702049378331709,101366.82767942829,321.19636908673255,112.3422808203397
334,1.9588101520953622,1.4173091568533431,283.17310942595947,8.220511404051232,0.0065480678746345534,3.6430254995169147,100550.23665102791,320.47039872847927,119.02328348621748
337,1.8012111925874925,1.418326027455666,283.4598494612279,8.0203350607592,0.0066097524968954475,3.6419952011824215,101147.38048466286,321.4776877836559,116.95604292027473
339,2.114112021772006,1.423382626887706,282.3642503610376,8.253918986570142,0.006355100788282519,5.220777909067706,98801.28672518447,315.1574778221727,115.82357755601187
340,1.7796974309393863,1.43787044363678,282.8367638461181,6.361357838192028,0.006403269651153186,5.00593100665553,101125.73719499745,319.7581594524108,114.38602768773494
341,1.647301497968401,1.4297081981741475,282.82758120330413,7.19785142088264,0.006328573151450184,4.671483115519978,101315.48510000465,320.8898048206413,112.16314575964081
343,1.9580862204529177,1.4026980360518555,282.95522358067655,8.220511404051232,0.0064913049258248645,3.6609408981363405,100105.83172026543,319.58763606339045,118.8733605205346
344,1.7210589798216205,1.45552484397166,283.24268567126086,7.966193337045802,0.006526973266309342,4.2797257333147245,101340.73472648382,320.02034360480764,117.42747558088543
346,2.355844815344707,1.3222131278349436,282.2180882481786,6.8131235846767835,0.006096704817972991,4.294809491917954,100500.70981442295,319.16924321639056,105.54753503323587
352,1.852935169536161,1.3781504814726289,282.9009097006822,7.724265634980741,0.006436185919267715,3.9177903134860084,100390.31272917536,321.62647891642297,113.06553223499931
357,2.3185948297691477,1.3826123392947132,283.2259369413894,8.220511404051232,0.006599547421569446,3.518471238563924,100504.25015119031,319.78325001299373,118.86503748187852
364,1.602440947362898,1.4392330734997507,282.87224917119124,7.19785142088264,0.006345310422882733,4.67410329263214,101274.24975497705,321.0635479548935,112.62855449932712
365,1.6389205983804933,1.459540492351084,282.9843991725834,6.992700368267669,0.006413583478486241,4.858782584925055,101197.41352313333,320.55650638034246,113.9547850110678
366,1.6504524554621014,1.4625817895392919,282.9727627815676,6.992700368267669,0.006411262505183535,4.863395106179869,101175.21883962133,320.4858569195787,114.3536223963525
367,1.6624808553962585,1.4574422507077769,282.9368939978653,6.992700368267669,0.006401805052123069,4.865492195532507,101110.38796046222,320.3220339050536,114.09587594032206
369,1.6657014242783628,1.4535347247482862,282.9289793173697,6.992700368267669,0.006399933811142048,4.867585353385309,101102.63992366234,320.2900438424056,113.7366984643603
372,1.5055176550532556,1.432650439337438,283.3565189962411,7.94099030807462,0.0065292444512088715,3.993963402496496,101352.3744756137,320.94461837208223,114.39382687535385
375,2.142057634523265,1.4410289414556248,282.7398998561418,7.947018428650982,0.006441384863863753,4.43949275467075,99603.29291790802,318.69662102788993,119.14147075520906
381,2.562466934412774,1.433314627343418,283.1226759380946,5.977641656759015,0.006622151912469257,4.195961986710752,100199.49337138614,318.27068055965475,122.69691407951645
382,2.44932943389798,1.4587760852059415,283.58649356257837,7.384454043839622,0.00673116889256114,4.265830140311384,101055.63764054015,321.2917349561465,120.93006875831824
385,2.066012343220905,1.44355635640947,282.7440000904914,7.947018428650982,0.006437360363692051,4.4337210433412215,99627.80127806394,318.7013277831918,119.26535956870387
394,1.7116432305681724,1.408479621708921,282.62222654276303,7.343361653543089,0.0062547067984222,4.61404498204325,100984.47513286,320.0447644605318,111.19496435934383
395,1.7109703455277732,1.4903155155802066,283.18526885563136,6.523908308283446,0.006586486159988862,5.425812309097406,101350.14765891689,319.596229667734,119.0156824540582
397,2.1438674638960333,1.4083959882381534,283.1807850336442,8.220511404051232,0.006578811528493201,3.6144422034535246,100454.1231899856,320.26114602440947,120.03000168638916
399,1.6333240510737634,1.4300125701652329,283.1501522130957,7.887920561650193,0.006449244196315373,3.951293666540442,101249.82827834236,321.2385096394264,114.62827462766253
404,1.7132071084774287,1.4570181892168843,283.19989840085384,6.523908308283446,0.006592377964499512,4.6785536590236205,101380.87066499605,319.65647889507636,119.50496789015732
408,1.676365490665428,1.4457823973085575,283.3579391099355,7.768495065580769,0.006554484846090305,3.789411758577011,101055.30289224559,320.69311334400663,118.04779536393801
409,2.2522808459934036,1.4277027627908374,282.4452299248225,7.947018428650982,0.006359067860861293,4.464421765779386,99025.9837451854,317.4634782634925,119.45740988755858
413,1.7005475880084797,1.4056087604545067,282.988738718734,7.887920561650193,0.0064024464424196036,3.9973481882063666,101134.53527309849,320.7077206065247,113.16490552802915
421,1.6382941192157319,1.4327310366790869,282.84803955868017,7.19785142088264,0.006334864822711031,4.670799376618869,101327.00532163907,320.9858861139728,112.27522540612092
423,2.546322335510178,1.4644074618220957,282.6974574295791,8.204714845296765,0.006460706356299596,4.98361097579006,99452.16052782032,316.7988993577428,121.23510864678175
425,1.8944220130009448,1.3966365547261919,282.8404548999954,7.456531632785745,0.006423043216965985,3.9625700143157454,100380.57196630935,321.63429399740124,115.521287564945
430,1.7377882957705193,1.436323183778387,282.76929539514595,6.690779161255743,0.006362174663190867,4.908303365183534,100994.05485572416,319.91362177224,114.03891124887467
445,2.1661886848663374,1.3970297446753879,282.76848709777715,8.253918986570142,0.006459726573859576,4.432031513388556,99618.25474017356,317.14512919996287,115.07499205540859
447,1.9812891552400869,1.4761654445220007,283.1577011675716,7.367098251297044,0.006566290556591953,4.700272584880969,100576.41631839063,322.1927174151933,119.16406935523689
460,1.7239732690021112,1.458553109939845,282.80673700496544,7.94099030807462,0.006384890076156667,4.745861691140656,100144.44671808436,318.10241838739614,114.92765182706853
466,1.7417467168652336,1.4530670858010686,282.77454230033874,7.6884588732284564,0.006341869116952064,4.783895257183628,100915.23982806627,319.99018229384194,114.51353311671076
467,2.22732841242772,1.3865062886905004,282.69806608937773,7.947018428650982,0.006436732167887142,3.7255787976657846,99518.24658786951,318.7129449134531,118.62433798758644
469,1.570397698836455,1.4083805587634664,283.65753631862265,7.3117731769409255,0.006753941332270638,3.9038523422123994,101287.3638606896,321.1446138117778,116.97329781426052
473,1.7525592819076554,1.4100622633315318,282.5941798914103,7.343361653543089,0.006241383016780361,4.588116030001392,100958.62006589632,319.9723519017124,111.47752515049423
476,1.928632417872964,1.3897106622712323,283.11884333658173,8.0203350607592,0.006508281983920367,3.6580640315487027,100475.64371734188,319.8120231040883,115.44411815188641
479,1.541760636531476,1.4242082686307338,283.2776209689544,7.94099030807462,0.006512061917875539,3.938520880993526,101087.72455102325,320.4642306083809,114.43238090250127
480,2.4512042322812957,1.396397204101728,283.1692755598868,6.12747691606107,0.006599998871961576,3.4629680483547545,100297.86395512553,319.09298611907747,121.43659483096664
481,1.8163163006259075,1.4057191762149803,282.53828542995035,7.19785142088264,0.006239665150610237,4.625203356860643,100841.16383354216,319.68195688895077,111.56186683080419
489,2.4079307598394344,1.4108022591975262,283.2158377302891,8.220511404051232,0.0066065468143022875,4.255703017017959,100451.38528010581,319.6039954318066,117.41086209174439
490,2.3399044041781063,1.3956969571808264,282.80732329713675,8.220511404051232,0.006472112510223211,4.293769984661005,99687.44474017355,317.9461368448652,116.20665721239963
494,1.526423498251087,1.4436111967013692,283.3436111012112,7.94099030807462,0.00652932974089285,4.068221542874844,101388.78863752377,320.80090189289524,115.38381170195832
498,2.244196944975194,1.4533685237792717,283.0166398450044,6.8524200729175355,0.006428900166675948,5.4082546378393435,101060.72384291612,322.83923529490926,110.78184172994106
503,1.7124738940652946,1.4663908393260847,283.0794825861989,7.991563421857163,0.006487086592946309,4.5480023618153975,100453.04457543275,319.1538731857627,116.57082810255697
504,2.1659659355935497,1.4035456729455933,283.2059503870249,7.947018428650982,0.006597174634618776,3.6119021226363173,100420.307265952,320.2985428943338,119.89683597570654
510,1.6162420519899163,1.4448130125631842,282.9299419731774,7.308882086607266,0.006364926769901155,4.70067120783099,101328.60191080792,321.223678172537,112.66012440797716
512,1.69498816698023,1.4441843940053223,282.84946418673724,6.992700368267669,0.006364196909086269,4.7896546439366094,100949.84145663373,320.25272334075834,112.86428954863335
514,2.1651027867494754,1.4531063100406385,283.0497199856142,7.367098251297044,0.006536553961640911,4.581419418393893,100209.71453816883,320.9777361562021,118.07963916836047
516,1.822687826381792,1.3789097534590022,282.7293903786719,7.308882086607266,0.006331775594607639,4.069602155023064,101166.15632470183,319.96699328878367,113.19224372764396
518,2.2964128241288617,1.4261944239034987,283.45289967608704,7.947018428650982,0.006685294887502901,3.621004742173697,100858.80442438164,321.36060691865055,121.89877362091048
519,2.2467075030817605,1.3669561081604784,283.1832639277925,5.778736838939162,0.006740052224585829,5.054996151454824,100341.5362325398,318.3472783266045,116.32775306814702
522,2.0346512592094017,1.4568752502085514,282.78338757947,7.708993464016892,0.006433861787247668,4.429313637189661,99747.3274668894,318.8793244846629,119.52375679992112
523,1.6533853063165875,1.4606286118795964,282.8475027411945,6.992700368267669,0.006364428116163164,4.7880841270523,100900.84374133371,320.184341004223,114.47817662381087
524,2.8405216026545315,1.5439485219092117,282.8956619982366,6.553983945686574,0.006673560083020094,5.661887135338067,98885.42808274165,319.2782314919486,133.36453377746065
533,1.976574316365122,1.4553767219254203,282.8761908450508,8.220511404051232,0.0064669421985289344,4.418936118181818,99955.70425374729,319.23657838739615,119.35192088955404
534,1.8602719372884746,1.4225334537236802,283.3083147032345,7.768495065580769,0.00655522880688199,3.680074241433941,100879.0935096756,320.6791285502808,117.32094643250267
535,2.011350873517141,1.3802615286724624,282.7851887321917,8.220511404051232,0.006443155192134206,4.431388390092347,99774.52753051186,318.8972928623138,112.46041916012344
540,1.676365490665428,1.4457823973085575,283.3579391099355,7.768495065580769,0.006554484846090305,3.789411758577011,101055.30289224559,320.69311334400663,118.04779536393801
546,2.2662490136509845,1.393405433796937,283.70290387349763,6.12747691606107,0.006789661715801197,3.3608323432097547,101298.58464290688,320.80843311012114,121.71107092582021
547,2.047811962961934,1.4493544112613694,282.74965314446143,8.220511404051232,0.006430245608933131,4.425455791029747,99709.32970277044,318.6900373191331,119.26908007733537
548,1.7913174612766627,1.4153793504383168,283.20999645644815,7.636595673455845,0.006539916234512042,3.910413891803007,100864.14281776416,322.7679900677526,115.79705395992853
564,2.1497517271837334,1.4130039847453781,282.5465681238108,7.6737342888579505,0.006386256842609866,4.4830802070397695,99178.34848368834,318.0708676764583,117.1232952754884
565,2.018497377352052,1.4297441644646482,283.731417729825,6.021393111541139,0.006802994715235045,4.158567731096107,101444.81450777299,321.01690244976567,119.69323939739664
569,1.9625783093513034,1.4203468679224316,282.93862107847235,8.220511404051232,0.006487708254916702,3.654251673662351,100064.04826715858,319.4579790950856,120.46013882312404
574,2.2327114937163484,1.4458225603007993,282.8832794259595,8.220511404051232,0.006492458604756601,4.38026045559794,99864.42441268737,318.934543781614,120.2344277263214
579,1.8048540526285153,1.3845458611321497,283.5982254856374,6.38185531147153,0.006807961546326976,4.112153873632187,101076.52744999768,320.9384715318576,116.62993464819716
581,2.361056197046695,1.4268820318120023,283.5973923439603,7.594616926952527,0.0067522838509536404,3.6248021408047237,101013.99208984175,321.74466078054667,122.56081045674972
585,1.7059631528403658,1.4665246495356408,283.18561949928073,7.991563421857163,0.006523064319467261,4.552673584938048,100644.05487567867,319.5430053538447,116.26173743712006
586,2.4038284818983517,1.3953362265600913,282.69495242656274,8.220511404051232,0.006438701249115968,4.28944852474268,99467.84879855215,317.355892887373,117.12548196092627
593,2.152076659987702,1.446119554348189,282.8404068207342,7.6737342888579505,0.006461426884082788,4.564081446173836,99882.43206524667,320.043126693118,117.83283543526382
594,1.591164321263102,1.4391051052441204,282.89494541463637,7.19785142088264,0.006353099492983434,4.687687543790895,101335.81502037217,321.11671978003625,112.48446886305629
595,1.615587728611661,1.4374913221496561,282.8741181451575,7.19785142088264,0.006347159057130262,4.688470782588519,101308.45484407629,321.02053478815725,112.48954895879159
597,1.6861478479451975,1.499414884694783,283.1984836252263,6.523908308283446,0.006588953421745788,5.423954624615991,101333.69515105108,319.599167049051,119.70438859123394
598,2.0159960991995525,1.3786278904511202,282.729492752796,7.456531632785745,0.006404345062462295,4.008942251695948,100168.9788109889,321.1753801921203,114.75777871931413
603,2.0609355401474496,1.439344679438362,283.0644884751033,8.220511404051232,0.006525115047607777,4.362847393045153,100285.74540484478,319.6777263028447,117.60002042162048
608,2.232846070272251,1.4044934650912073,282.73751386514454,8.220511404051232,0.006440485227421226,4.3444031517750235,99594.43442943988,318.00727472690147,116.6351839406469
609,2.0757436529450466,1.4064686296128968,283.0625532261358,7.6737342888579505,0.006531302467942828,3.808359805738085,100292.73053710151,321.02087651306323,117.7477966835352
610,1.887071323667221,1.4090139522432432,282.1866368694603,6.532711497684348,0.00621202356178941,4.926687884246137,99956.17296468512,317.26513309619935,115.80757013109655
615,1.8831778720361425,1.401522160570329,282.3199060109518,7.19785142088264,0.0061796957493990435,4.609394354851269,100372.13636730243,318.71763588797626,112.24435326873636
618,2.223072995290394,1.3752879170827021,282.7211300436215,7.947018428650982,0.006450571996227202,3.747555999375841,99548.39216506564,318.8893241110957,117.72989712209383
625,1.8903243757926516,1.4424223994537444,282.8027475506984,7.724265634980741,0.006416115728270453,4.683638002417745,100150.16535616503,321.1355134460996,115.43625739512274
627,2.152072021001629,1.3900925892183558,283.49476367859296,5.977641656759015,0.00675215270624623,3.4537301423899676,100964.07907002646,319.8951690602812,122.08377292839575
631,1.8154809959119114,1.4237563599208076,283.02023234535244,7.663905529412038,0.0064561097457747465,4.2627133597146045,101063.29687178059,319.6802673938466,115.33364708234721
637,2.3077776223438558,1.3997261223841355,282.8214059422711,8.220511404051232,0.006471092851700776,4.3187444813211755,99734.2561431621,318.21002015963614,116.01291617993873
639,1.984486517746551,1.3688484503408407,282.90972662861384,7.708993464016892,0.006468448014190914,3.6898758260629267,100018.61758202234,319.6027879010627,114.80670630247343
642,2.419239871227837,1.4563412283033983,283.28498901201914,7.594616926952527,0.006661881233746345,4.398592839317369,100387.55896403546,320.38305731495655,122.52488195496309
646,1.7946633245931614,1.374640369781096,282.5997351352731,6.690779161255743,0.006315111862944916,4.144949060913267,100905.90030832058,319.24835009838046,114.00898148194813
648,2.161381035238351,1.432566168501122,283.26158826488467,7.947018428650982,0.006625718349278388,3.6826532612280847,100511.74385238295,320.85455197781795,122.62188579437561
657,1.9227295935813293,1.3910058046520979,282.8264040373103,7.636595673455845,0.006421547382342568,3.8856674516785,100123.68975701889,320.90771442526335,114.93663010981948
661,1.4986959939267819,1.4242717633102433,283.29532097684347,7.94099030807462,0.006515450484523644,3.8866940522766718,101105.52176221635,320.69548291939304,114.58862350452458
663,1.9787832363848827,1.4145413817873476,282.6524693131932,7.724265634980741,0.006338090647320062,4.6317205453635895,100067.79132442341,320.5104164578403,112.29530476817949
664,2.0797995245956917,1.4298160610375197,283.374016408186,7.555482857561835,0.006660530256810061,3.8227239582325856,100788.18363051649,322.12002155181216,120.60312879449162
666,2.0409670968254674,1.425994547052445,283.69937905888906,5.977641656759015,0.0068051775405123215,4.185347680685415,101368.62002102184,320.84378062183856,119.6995766526985
668,1.75157083644488,1.4492286132817944,283.64120214673534,6.38185531147153,0.006833043907731217,4.919980037008678,101161.2241670147,321.1794536790571,118.56135367780406
669,1.8519792095397636,1.4541531567087238,283.0639696825839,7.663905529412038,0.006470869094844308,4.264158212544202,100966.63719499744,319.5129840693303,117.72125378913175
678,2.953798316711603,1.4001854296239975,283.28776187247666,6.825736698928025,0.006714897899698361,3.9190325672263215,100291.70639412501,321.07152488421735,121.76547787744212
679,2.0391990336886128,1.402904915613264,282.28922803749595,7.724265634980741,0.006240373436818414,4.630410137460206,99302.08992510094,318.731453291104,112.94939392208455
680,2.020205113024793,1.4428028672852307,282.60181547542805,7.555826268095967,0.006297409338099216,4.60993747538633,100142.69155348277,319.99821763608514,114.18163994758457
